INFO 2021-04-27 23:18:29,127 basehttp 15464 11524 "GET / HTTP/1.1" 200 11080
INFO 2021-04-27 23:18:57,743 autoreload 15464 16164 D:\1 курс\ПД\Foamy\backend\settings.py changed, reloading.
INFO 2021-04-27 23:18:58,599 autoreload 19320 13716 Watching for file changes with StatReloader
INFO 2021-04-27 23:19:01,011 basehttp 19320 8188 "GET / HTTP/1.1" 200 11080
INFO 2021-04-27 23:19:02,244 basehttp 19320 8188 "GET / HTTP/1.1" 200 11080
INFO 2021-04-27 23:24:33,768 autoreload 19320 13716 D:\1 курс\ПД\Foamy\backend\settings.py changed, reloading.
INFO 2021-04-27 23:24:35,792 autoreload 15500 13200 Watching for file changes with StatReloader
INFO 2021-04-27 23:25:43,183 basehttp 15500 15180 "GET /admin/ HTTP/1.1" 200 3631
INFO 2021-04-27 23:25:43,295 basehttp 15500 15180 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2021-04-27 23:25:43,320 basehttp 15500 20368 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2021-04-27 23:25:43,321 basehttp 15500 22480 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
INFO 2021-04-27 23:25:43,327 basehttp 15500 20640 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2021-04-27 23:25:43,355 basehttp 15500 20848 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2021-04-27 23:25:43,428 basehttp 15500 20848 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2021-04-27 23:25:43,481 basehttp 15500 20848 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2021-04-27 23:39:15,541 autoreload 3932 13936 Watching for file changes with StatReloader
INFO 2021-04-27 23:39:17,078 basehttp 3932 19084 "GET /admin/ HTTP/1.1" 200 3631
INFO 2021-04-27 23:39:17,242 basehttp 3932 19084 "GET /static/admin/css/fonts.css HTTP/1.1" 304 0
INFO 2021-04-27 23:39:17,399 basehttp 3932 19084 "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
INFO 2021-04-27 23:39:17,412 basehttp 3932 19084 "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
INFO 2021-04-27 23:39:17,413 basehttp 3932 4456 "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
INFO 2021-04-27 23:49:37,857 autoreload 11108 21500 Watching for file changes with StatReloader
INFO 2021-04-27 23:49:46,653 basehttp 11108 23312 "GET /admin/ HTTP/1.1" 200 3631
INFO 2021-04-27 23:49:48,359 basehttp 11108 16544 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 1360
INFO 2021-04-27 23:49:48,360 basehttp 11108 23448 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 380
INFO 2021-04-27 23:49:48,362 basehttp 11108 23312 "GET /static/admin/css/base.css HTTP/1.1" 200 19513
INFO 2021-04-27 23:49:48,423 basehttp 11108 16968 "GET /static/admin/css/responsive.css HTTP/1.1" 200 18545
INFO 2021-04-27 23:49:48,489 basehttp 11108 20892 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2271
INFO 2021-04-27 23:49:48,527 basehttp 11108 20892 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2021-04-27 23:49:48,529 basehttp 11108 16968 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2021-04-27 23:54:06,029 autoreload 20560 22892 Watching for file changes with StatReloader
INFO 2021-04-27 23:54:08,770 basehttp 20560 18588 "GET /admin/ HTTP/1.1" 200 11452
INFO 2021-04-27 23:54:10,513 basehttp 20560 18588 "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
INFO 2021-04-27 23:54:10,734 basehttp 20560 18588 "GET /static/jazzmin/js/main.js HTTP/1.1" 200 2467
INFO 2021-04-27 23:54:10,793 basehttp 20560 19252 "GET /static/vendor/adminlte/css/adminlte.min.css HTTP/1.1" 200 1382975
INFO 2021-04-27 23:54:11,401 basehttp 20560 19464 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 48944
INFO 2021-04-27 23:54:11,407 basehttp 20560 18588 "GET /static/vendor/adminlte/img/AdminLTELogo.png HTTP/1.1" 200 2637
INFO 2021-04-27 23:54:11,431 basehttp 20560 7228 "GET /static/jazzmin/css/main.css HTTP/1.1" 200 15135
INFO 2021-04-27 23:54:11,454 basehttp 20560 23064 "GET /static/vendor/adminlte/js/adminlte.min.js HTTP/1.1" 200 44244
INFO 2021-04-27 23:54:11,673 basehttp 20560 20628 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 287630
INFO 2021-04-27 23:54:11,705 basehttp 20560 23064 "GET /static/vendor/adminlte/img/user2-160x160.jpg HTTP/1.1" 200 5357
INFO 2021-04-27 23:54:12,341 basehttp 20560 19252 "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
INFO 2021-04-27 23:54:12,347 basehttp 20560 20628 "GET /static/vendor/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13276
INFO 2021-04-27 23:54:12,456 basehttp 20560 19252 "GET /static/vendor/adminlte/img/AdminLTELogo.png HTTP/1.1" 200 2637
INFO 2021-04-27 23:54:58,065 basehttp 20560 19252 "GET /admin/auth/user/1/change/ HTTP/1.1" 200 31104
INFO 2021-04-27 23:54:58,188 basehttp 20560 20628 "GET /static/vendor/adminlte/css/adminlte.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,188 basehttp 20560 23064 "GET /static/jazzmin/css/main.css HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,189 basehttp 20560 19252 "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 304 0
INFO 2021-04-27 23:54:58,205 basehttp 20560 7228 "GET /static/vendor/select2/css/select2.min.css HTTP/1.1" 200 16264
